SPONSOR_PAYMENT_ID,REG_NO,ACC_NO,PROGRAM,SPONSOR_NAME,SCHOLARSHIP_TYPE,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,AMOUNT_SPONSORED_UGX,DISBURSEMENT_DATE,SPONSOR_REFERENCE,STATUS
SP0000152,M23B06/011,A10073,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM1,5,2240127,2025-06-23,34SLMCA4V6,APPROVED
SP0000153,M23B06/011,A10073,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM2,6,1153432,2025-10-15,VWYN52L8TX,PENDING
SP0000154,M23B06/014,A10114,Bachelor of Divinity,International Education Grant,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,3695269,2023-05-20,C9PBK0WEKE,APPROVED
SP0000155,M23B06/014,A10114,Bachelor of Divinity,International Education Grant,PARTIAL_SCHOLARSHIP,2023/2024,SEM2,2,2554778,2023-09-16,VZZTYWJF8W,APPROVED
SP0000156,M23B06/014,A10114,Bachelor of Divinity,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,3797447,2024-06-17,ECCCAMQTP8,APPROVED
SP0000157,M23B06/014,A10114,Bachelor of Divinity,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,4,2794876,2024-10-14,0YW3KVR0HB,APPROVED
SP0000158,M23B06/014,A10114,Bachelor of Divinity,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,1827871,2025-06-02,LTQHGU8JUI,APPROVED
SP0000159,M23B06/014,A10114,Bachelor of Divinity,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,3062472,2025-09-22,JG9Y7Y1KSH,APPROVED
SP0000160,M24B06/002,A10049,Bachelor of Divinity,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1495073,2024-06-29,3E35O9BLLJ,APPROVED
SP0000161,M24B06/002,A10049,Bachelor of Divinity,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,2024940,2024-09-15,PJUJFNZDTD,PENDING
SP0000162,M24B06/002,A10049,Bachelor of Divinity,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,3522957,2025-05-19,K1C5HT4T0L,APPROVED
SP0000163,M24B06/005,A10075,Bachelor of Divinity,Church Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,1,2621768,2024-05-13,R6809Q59YA,APPROVED
SP0000164,M24B06/005,A10075,Bachelor of Divinity,Church Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1347246,2024-10-13,F8G740NB9J,PENDING
SP0000165,M24B06/005,A10075,Bachelor of Divinity,Church Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,3,2600085,2025-06-11,HTFRKI0OX5,APPROVED
SP0000166,M24B06/005,A10075,Bachelor of Divinity,Church Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,4,2046983,2025-09-30,OKHULX7BPQ,PENDING
SP0000167,M24B06/008,A10101,Bachelor of Divinity,Alumni Foundation,TUITION_WAIVER,2024/2025,SEM1,1,1813295,2024-05-29,0QM7YRCPVS,APPROVED
SP0000168,M24B06/008,A10101,Bachelor of Divinity,Alumni Foundation,TUITION_WAIVER,2024/2025,SEM2,2,2240545,2024-10-20,11VGYGCF50,APPROVED
SP0000169,M24B06/008,A10101,Bachelor of Divinity,Alumni Foundation,TUITION_WAIVER,2025/2026,SEM1,3,1432087,2025-05-24,WGSCPDL3O7,APPROVED
SP0000170,M24B06/008,A10101,Bachelor of Divinity,Alumni Foundation,TUITION_WAIVER,2025/2026,SEM2,4,2252895,2025-09-19,GQZJSN6X1C,PENDING
SP0000171,M25B06/001,A10022,Bachelor of Divinity,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1215344,2025-05-23,XPH5ZOR49S,APPROVED
SP0000172,M25B06/001,A10022,Bachelor of Divinity,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,1318748,2025-09-16,R67TVKD635,APPROVED
SP0000173,M25B06/004,A10029,Bachelor of Divinity,Church Education Fund,NEED_BASED_AID,2025/2026,SEM1,1,1327337,2025-06-07,SNP1WZDE8N,PENDING
SP0000174,M25B06/004,A10029,Bachelor of Divinity,Church Education Fund,NEED_BASED_AID,2025/2026,SEM2,2,3146267,2025-10-21,BUSUECKS4X,APPROVED
SP0000175,M25B06/006,A10070,Bachelor of Divinity,Government Sponsorship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1944769,2025-06-13,ANFTHOSYFI,PENDING
SP0000176,M25B06/006,A10070,Bachelor of Divinity,Government Sponsorship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,2615178,2025-10-10,DVE58V725X,APPROVED
SP0000177,M25B06/008,A10086,Bachelor of Divinity,Private Sponsor,MERIT_BASED_AID,2025/2026,SEM1,1,2496125,2025-06-27,8GZPV00VWM,APPROVED
SP0000178,M25B06/010,A10111,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM1,1,1276922,2025-06-22,A1M47ENR1Z,APPROVED
SP0000179,M25B06/010,A10111,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM2,2,2881533,2025-10-13,7HACZ4Z9KO,APPROVED
SP0000180,S23B06/002,A10003,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2023/2024,SEM1,1,3044962,2023-10-15,XW5AYQAPMM,APPROVED
SP0000181,S23B06/002,A10003,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2024/2025,SEM2,2,2799416,2024-02-07,WGUZNO0T3C,APPROVED
SP0000182,S23B06/002,A10003,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2024/2025,SEM1,3,1253516,2024-09-15,I7QKL2L9XI,APPROVED
SP0000183,S23B06/002,A10003,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM2,4,1342200,2025-02-24,7MYJVGLZKZ,APPROVED
SP0000184,S23B06/002,A10003,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM1,5,1973930,2025-10-19,T0BRALOL5P,PENDING
SP0000185,S23B06/002,A10003,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2026/2027,SEM2,6,2873866,2026-01-24,LCIEJ8RMMR,APPROVED
SP0000186,S23B06/004,A10023,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2023/2024,SEM1,1,1515896,2023-10-05,AT52ZWOY28,APPROVED
SP0000187,S23B06/004,A10023,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,1831766,2024-02-23,EBGLIQOF2W,APPROVED
SP0000188,S23B06/004,A10023,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM1,3,2124932,2024-10-02,Q9YOPV6AD6,APPROVED
SP0000189,S23B06/004,A10023,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,678285,2025-01-26,CGPIFF5GWU,APPROVED
SP0000190,S23B06/004,A10023,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM1,5,2627094,2025-09-17,YSRTDIS3Q9,APPROVED
SP0000191,S23B06/004,A10023,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2026/2027,SEM2,6,877737,2026-01-31,4TQ9S2W5ZM,APPROVED
SP0000192,S23B06/007,A10044,Bachelor of Divinity,Church Education Fund,FULL_SCHOLARSHIP,2023/2024,SEM1,1,2474938,2023-09-15,ZT1SC0H2GM,APPROVED
SP0000193,S23B06/007,A10044,Bachelor of Divinity,Church Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM2,2,2208932,2024-02-10,SFPB66MCB1,APPROVED
SP0000194,S23B06/007,A10044,Bachelor of Divinity,Church Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,3,2148290,2024-10-12,FY6X6W3Y30,APPROVED
SP0000195,S23B06/007,A10044,Bachelor of Divinity,Church Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,4,1597590,2025-01-18,6SUQ79IJQY,PENDING
SP0000196,S23B06/007,A10044,Bachelor of Divinity,Church Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,5,2607018,2025-09-13,OZRZJLNBZ3,APPROVED
SP0000197,S23B06/007,A10044,Bachelor of Divinity,Church Education Fund,FULL_SCHOLARSHIP,2026/2027,SEM2,6,1691539,2026-01-31,CRRI6JZDDN,APPROVED
SP0000198,S23B06/009,A10071,Bachelor of Divinity,Corporate Scholarship,TUITION_WAIVER,2023/2024,SEM1,1,1247299,2023-10-06,ZX6BDAE4A8,PENDING
SP0000199,S23B06/009,A10071,Bachelor of Divinity,Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM2,2,3751433,2024-02-09,QR9Q936E73,APPROVED
SP0000200,S23B06/009,A10071,Bachelor of Divinity,Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM1,3,2842480,2024-10-22,4ZDR86HXX8,APPROVED
SP0000201,S23B06/009,A10071,Bachelor of Divinity,Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM2,4,2637390,2025-02-26,8NTGAYJYPE,APPROVED
SP0000202,S23B06/009,A10071,Bachelor of Divinity,Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM1,5,2200460,2025-10-17,JWO6AUFT3P,APPROVED
SP0000203,S23B06/009,A10071,Bachelor of Divinity,Corporate Scholarship,TUITION_WAIVER,2026/2027,SEM2,6,3341633,2026-01-31,XLPO69MMFS,APPROVED
SP0000204,S23B06/011,A10091,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2023/2024,SEM1,1,1848080,2023-09-23,62LFJH99D7,APPROVED
SP0000205,S23B06/011,A10091,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM2,2,672943,2024-02-07,KIE72LX7OP,APPROVED
SP0000206,S23B06/011,A10091,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM1,3,2601356,2024-10-15,J9NAIBLLVM,APPROVED
SP0000207,S23B06/011,A10091,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM2,4,1038147,2025-02-27,13PCEGGXJJ,APPROVED
SP0000208,S23B06/011,A10091,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM1,5,2315170,2025-10-19,EZ65LA1GJ4,PENDING
SP0000209,S23B06/011,A10091,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2026/2027,SEM2,6,1270053,2026-01-25,5U18QDNA71,APPROVED
SP0000210,S23B06/013,A10104,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2023/2024,SEM1,1,2942898,2023-10-21,9HVS83QDVX,PENDING
SP0000211,S23B06/013,A10104,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,1623186,2024-02-20,92CHJ7QJKE,PENDING
SP0000212,S23B06/013,A10104,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM1,3,1660874,2024-10-21,RRNDKBE0LX,APPROVED
SP0000213,S23B06/013,A10104,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,3197745,2025-02-28,LXFA06OT7V,APPROVED
SP0000214,S23B06/013,A10104,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM1,5,3125589,2025-10-15,38EO85JKO1,PENDING
SP0000215,S23B06/013,A10104,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2026/2027,SEM2,6,2594686,2026-01-31,009H2LB9EI,PENDING
SP0000216,S24B06/003,A10015,Bachelor of Divinity,International Education Grant,NEED_BASED_AID,2024/2025,SEM1,1,1120837,2024-10-14,V27OI18M8A,APPROVED
SP0000217,S24B06/003,A10015,Bachelor of Divinity,International Education Grant,NEED_BASED_AID,2025/2026,SEM2,2,1901890,2025-01-28,Q619OAEQJ3,APPROVED
SP0000218,S24B06/003,A10015,Bachelor of Divinity,International Education Grant,NEED_BASED_AID,2025/2026,SEM1,3,4058542,2025-10-11,OVAGDAJUOZ,APPROVED
SP0000219,S24B06/003,A10015,Bachelor of Divinity,International Education Grant,NEED_BASED_AID,2026/2027,SEM2,4,1056761,2026-01-31,OELI3E03WZ,PENDING
SP0000220,S24B06/005,A10020,Bachelor of Divinity,NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,1,1382540,2024-09-10,J05ERSWOE4,APPROVED
SP0000221,S24B06/005,A10020,Bachelor of Divinity,NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,2,2441531,2025-02-06,ZL2KOD248R,APPROVED
SP0000222,S24B06/005,A10020,Bachelor of Divinity,NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,3,1719438,2025-10-09,TYQDGC52CS,PENDING
SP0000223,S24B06/005,A10020,Bachelor of Divinity,NGO Education Fund,FULL_SCHOLARSHIP,2026/2027,SEM2,4,1196685,2026-01-31,O8FFEGIZ12,PENDING
SP0000224,S24B06/007,A10045,Bachelor of Divinity,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,671213,2024-10-14,IFGIXFRW3X,APPROVED
SP0000225,S24B06/007,A10045,Bachelor of Divinity,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,1056182,2025-01-23,V2RB7UKSQ8,PENDING
SP0000226,S24B06/007,A10045,Bachelor of Divinity,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,1194799,2025-09-11,D1U0IVX9MF,APPROVED
SP0000227,S24B06/007,A10045,Bachelor of Divinity,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,4,1137250,2026-01-31,74W72W7W1B,PENDING
SP0000228,S24B06/009,A10062,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM1,1,1358973,2024-10-29,TQ7N5AXXKS,APPROVED
SP0000229,S24B06/009,A10062,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM2,2,2690534,2025-02-02,YISX6QSVM9,APPROVED
SP0000230,S24B06/009,A10062,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM1,3,2980356,2025-09-17,WN1LZVN235,APPROVED
SP0000231,S24B06/009,A10062,Bachelor of Divinity,Government Sponsorship,TUITION_WAIVER,2026/2027,SEM2,4,2162147,2026-01-31,SAFS0F21SB,APPROVED
SP0000232,S24B06/011,A10068,Bachelor of Divinity,Church Education Fund,NEED_BASED_AID,2024/2025,SEM1,1,1344822,2024-09-28,X8CZ88H2ZV,APPROVED
SP0000233,S24B06/011,A10068,Bachelor of Divinity,Church Education Fund,NEED_BASED_AID,2025/2026,SEM2,2,2078157,2025-02-13,23FL4B7QV9,APPROVED
SP0000234,S24B06/011,A10068,Bachelor of Divinity,Church Education Fund,NEED_BASED_AID,2025/2026,SEM1,3,978998,2025-09-18,JK9TXW8K2I,APPROVED
SP0000235,S24B06/011,A10068,Bachelor of Divinity,Church Education Fund,NEED_BASED_AID,2026/2027,SEM2,4,1297524,2026-01-13,16RTCY5ELB,APPROVED
SP0000236,S24B06/014,A10096,Bachelor of Divinity,International Education Grant,TUITION_WAIVER,2024/2025,SEM1,1,3183734,2024-09-15,5H593CF9TE,PENDING
SP0000237,S24B06/014,A10096,Bachelor of Divinity,International Education Grant,TUITION_WAIVER,2025/2026,SEM2,2,3265417,2025-02-02,KFPNZAH5JH,APPROVED
SP0000238,S24B06/014,A10096,Bachelor of Divinity,International Education Grant,TUITION_WAIVER,2025/2026,SEM1,3,2111095,2025-10-15,B8BCD4JK17,PENDING
SP0000239,S24B06/014,A10096,Bachelor of Divinity,International Education Grant,TUITION_WAIVER,2026/2027,SEM2,4,1920836,2026-01-30,L0VC8EEO3H,APPROVED
SP0000240,S25B06/001,A10013,Bachelor of Divinity,International Education Grant,NEED_BASED_AID,2025/2026,SEM1,1,1961055,2025-10-17,KTBLX4T04A,PENDING
SP0000241,S25B06/001,A10013,Bachelor of Divinity,International Education Grant,NEED_BASED_AID,2026/2027,SEM2,2,3560734,2026-01-20,URQJROCFY6,PENDING
SP0000242,S25B06/003,A10034,Bachelor of Divinity,Private Sponsor,MERIT_BASED_AID,2025/2026,SEM1,1,1652476,2025-09-15,FKHFFPG5AJ,PENDING
SP0000243,S25B06/003,A10034,Bachelor of Divinity,Private Sponsor,MERIT_BASED_AID,2026/2027,SEM2,2,2664846,2026-01-13,ORHIOHB3CV,APPROVED
SP0000244,S25B06/005,A10063,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1005903,2025-10-13,U4H9OCWFEE,APPROVED
SP0000245,S25B06/005,A10063,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,2,800994,2026-01-31,NL01RV88KI,APPROVED
SP0000246,S25B06/007,A10072,Bachelor of Divinity,Corporate Scholarship,MERIT_BASED_AID,2025/2026,SEM1,1,1124166,2025-10-12,MGG1YKWFYK,APPROVED
SP0000247,S25B06/007,A10072,Bachelor of Divinity,Corporate Scholarship,MERIT_BASED_AID,2026/2027,SEM2,2,1439373,2026-01-31,JF5KP5Q68J,PENDING
SP0000248,S25B06/009,A10093,Bachelor of Divinity,NGO Education Fund,NEED_BASED_AID,2025/2026,SEM1,1,1402496,2025-09-28,MOUMH8O7YU,PENDING
SP0000249,S25B06/009,A10093,Bachelor of Divinity,NGO Education Fund,NEED_BASED_AID,2026/2027,SEM2,2,2904568,2026-01-31,4Y89YYG7RS,APPROVED
SP0000250,S25B06/011,A10108,Bachelor of Divinity,NGO Education Fund,NEED_BASED_AID,2025/2026,SEM1,1,2400060,2025-10-29,KFLWMQ7FCQ,APPROVED
SP0000251,S25B06/011,A10108,Bachelor of Divinity,NGO Education Fund,NEED_BASED_AID,2026/2027,SEM2,2,2842263,2026-01-31,PLO7WQALNX,PENDING
SP0000252,J24P05/002,A10129,Doctor of Ministry,Church Education Fund,NEED_BASED_AID,2024/2025,SEM1,1,2198561,2024-02-03,MRE4IDR4LU,PENDING
SP0000253,J24P05/002,A10129,Doctor of Ministry,Church Education Fund,NEED_BASED_AID,2024/2025,SEM2,2,1054522,2024-06-15,UHOBZK16ER,APPROVED
SP0000254,J24P05/002,A10129,Doctor of Ministry,Church Education Fund,NEED_BASED_AID,2025/2026,SEM1,3,2510229,2025-02-26,BAPK4XQOE1,PENDING
SP0000255,J24P05/002,A10129,Doctor of Ministry,Church Education Fund,NEED_BASED_AID,2025/2026,SEM2,4,1923785,2025-05-10,5GLMEBKBU5,PENDING
SP0000256,J24P05/002,A10129,Doctor of Ministry,Church Education Fund,NEED_BASED_AID,2026/2027,SEM1,5,2891329,2026-01-21,E2GHASDHML,APPROVED
SP0000257,J24P05/004,A10133,Doctor of Ministry,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM1,1,2126830,2024-02-03,W837Y0506O,PENDING
SP0000258,J24P05/004,A10133,Doctor of Ministry,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,1901374,2024-05-15,UTNLYJX59U,APPROVED
SP0000259,J24P05/004,A10133,Doctor of Ministry,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM1,3,1677537,2025-02-04,FNJ1CPSTCK,APPROVED
SP0000260,J24P05/004,A10133,Doctor of Ministry,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,1990142,2025-05-14,JGMSH0J1UV,APPROVED
SP0000261,J24P05/004,A10133,Doctor of Ministry,NGO Education Fund,MERIT_BASED_AID,2026/2027,SEM1,5,1470710,2026-01-16,QTXDG1SXC8,APPROVED
SP0000262,J25P05/002,A10134,Doctor of Ministry,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM1,1,986340,2025-02-04,WJJCVLUCSE,PENDING
SP0000263,J25P05/002,A10134,Doctor of Ministry,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM2,2,1706989,2025-05-11,CXM2UYXMVO,APPROVED
SP0000264,J25P05/002,A10134,Doctor of Ministry,Alumni Foundation,MERIT_BASED_AID,2026/2027,SEM1,3,766770,2026-01-11,WYXTTT9VNA,PENDING
SP0000265,KJ24P05/001,A10128,Doctor of Ministry,NGO Education Fund,NEED_BASED_AID,2024/2025,SEM1,1,3080186,2024-01-29,179YRQ1HXY,APPROVED
SP0000266,KJ24P05/001,A10128,Doctor of Ministry,NGO Education Fund,NEED_BASED_AID,2024/2025,SEM2,2,2745730,2024-05-13,7NVNKJDOGU,APPROVED
SP0000267,KJ24P05/001,A10128,Doctor of Ministry,NGO Education Fund,NEED_BASED_AID,2025/2026,SEM1,3,2872091,2025-02-13,X7STFBJ64Z,APPROVED
SP0000268,KJ24P05/001,A10128,Doctor of Ministry,NGO Education Fund,NEED_BASED_AID,2025/2026,SEM2,4,2090526,2025-06-01,DTP8XFHPIK,PENDING
SP0000269,KJ24P05/001,A10128,Doctor of Ministry,NGO Education Fund,NEED_BASED_AID,2026/2027,SEM1,5,3681838,2026-01-11,H42LACQNQT,APPROVED
SP0000270,KM25P05/001,A10120,Doctor of Ministry,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1491744,2025-05-27,BN3QBO0S2V,APPROVED
SP0000271,KM25P05/001,A10120,Doctor of Ministry,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,746993,2025-09-19,GUDTOFVE12,APPROVED
SP0000272,KS24P05/001,A10117,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1215838,2024-09-25,P6W478BDWS,APPROVED
SP0000273,KS24P05/001,A10117,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,822783,2025-01-25,E3I8X4VV7A,PENDING
SP0000274,KS24P05/001,A10117,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,1110035,2025-09-19,YW8C80HL7R,APPROVED
SP0000275,KS24P05/001,A10117,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,4,2021111,2026-01-31,W154QQX0M7,APPROVED
SP0000276,KS25P05/003,A10127,Doctor of Ministry,NGO Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1648005,2025-09-16,Z6QPWA7UXM,APPROVED
SP0000277,KS25P05/003,A10127,Doctor of Ministry,NGO Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,2,1812402,2026-01-24,WY7JVZY50O,APPROVED
SP0000278,M24P05/002,A10125,Doctor of Ministry,Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM1,1,1066330,2024-06-13,GQ444OIY1E,APPROVED
SP0000279,M24P05/002,A10125,Doctor of Ministry,Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1634086,2024-09-22,F5MN7TU0PY,APPROVED
SP0000280,M24P05/002,A10125,Doctor of Ministry,Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM1,3,2168806,2025-05-30,PC9GVXXIIX,APPROVED
SP0000281,M24P05/002,A10125,Doctor of Ministry,Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM2,4,2223838,2025-10-13,D5IYSL6983,APPROVED
SP0000282,M24P05/004,A10139,Doctor of Ministry,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM1,1,846350,2024-05-17,0TNJ4I2IJT,APPROVED
SP0000283,M24P05/004,A10139,Doctor of Ministry,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM2,2,1348075,2024-10-13,LT872QVDK0,APPROVED
SP0000284,M24P05/004,A10139,Doctor of Ministry,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM1,3,985722,2025-05-24,2NWA7VRSS8,APPROVED
SP0000285,M24P05/004,A10139,Doctor of Ministry,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM2,4,1101047,2025-10-23,L9U18053LN,APPROVED
SP0000286,M25P05/003,A10124,Doctor of Ministry,Private Sponsor,NEED_BASED_AID,2025/2026,SEM1,1,2191028,2025-06-15,3161LFSUF0,APPROVED
SP0000287,M25P05/003,A10124,Doctor of Ministry,Private Sponsor,NEED_BASED_AID,2025/2026,SEM2,2,1495105,2025-09-27,CUZZQRRG7E,APPROVED
SP0000288,S24P05/003,A10132,Doctor of Ministry,International Education Grant,FULL_SCHOLARSHIP,2024/2025,SEM1,1,1148709,2024-10-02,JAA69NYESR,APPROVED
SP0000289,S24P05/003,A10132,Doctor of Ministry,International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM2,2,2250601,2025-01-22,74JZRY100O,PENDING
SP0000290,S24P05/003,A10132,Doctor of Ministry,International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM1,3,1020412,2025-09-28,B5B00LFY4L,APPROVED
SP0000291,S24P05/003,A10132,Doctor of Ministry,International Education Grant,FULL_SCHOLARSHIP,2026/2027,SEM2,4,1391119,2026-01-17,NSZO1F9F6Y,PENDING
SP0000292,S25P05/001,A10118,Doctor of Ministry,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1246180,2025-10-15,RQINGXNV53,APPROVED
SP0000293,S25P05/001,A10118,Doctor of Ministry,Church Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,2,1143233,2026-01-31,21NKTH3NF9,APPROVED
SP0000294,S25P05/004,A10131,Doctor of Ministry,Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM1,1,1219872,2025-10-18,1YPJXNZKAB,APPROVED
SP0000295,S25P05/004,A10131,Doctor of Ministry,Government Sponsorship,MERIT_BASED_AID,2026/2027,SEM2,2,2975213,2026-01-31,Q31QQWI637,APPROVED
SP0000296,J24M02/001,A10142,Master of Arts in Theology,Church Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,1,2267680,2024-02-24,3AN7FYP1YZ,APPROVED
SP0000297,J24M02/001,A10142,Master of Arts in Theology,Church Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM2,2,2607118,2024-06-11,1FNB4RLT0H,APPROVED
SP0000298,J24M02/001,A10142,Master of Arts in Theology,Church Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,3,1586233,2025-02-14,1HNU0453D8,PENDING
SP0000299,J24M02/001,A10142,Master of Arts in Theology,Church Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,4,913372,2025-05-31,TJUDH6AP2X,PENDING
SP0000300,J24M02/003,A10158,Master of Arts in Theology,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM1,1,1269300,2024-01-21,4X4ZD54RPX,APPROVED
SP0000301,J24M02/003,A10158,Master of Arts in Theology,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,1024227,2024-06-22,54JY3HYQE7,APPROVED
SP0000302,J24M02/003,A10158,Master of Arts in Theology,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,3,2162776,2025-01-27,JK6YANMHVU,APPROVED
SP0000303,J24M02/003,A10158,Master of Arts in Theology,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,2606945,2025-05-14,E9V2SH1OQX,PENDING
SP0000304,J24M02/005,A10176,Master of Arts in Theology,Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM1,1,2353165,2024-01-15,QAXD7LCSOM,APPROVED
SP0000305,J24M02/005,A10176,Master of Arts in Theology,Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1885180,2024-05-31,J4T2KQ29PJ,APPROVED
