REG_NO,ACC_NO,PROGRAM,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,CREDITS_ATTEMPTED,QUALITY_POINTS,COURSES_COUNT,PASSED_COURSES,FAILED_COURSES,FCW_COUNT,FEX_COUNT,MEX_COUNT,CREDITS_PASSED,CREDITS_FAILED,SEMESTER_GPA,CUM_CREDITS_ATTEMPTED,CUM_CREDITS_PASSED,CUM_QUALITY_POINTS,CGPA
J22B50/010,A11807,Bachelor of Art in Graphic Design and Animation,2025/2026,SEM2,8,19,69.0,6,5,1,1,0,0,15.0,4.0,3.63,157,138.0,559.5,3.56
J22B54/002,A11434,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM1,1,18,53.5,6,5,1,1,0,0,14.0,4.0,2.97,18,14.0,53.5,2.97
J22B54/002,A11434,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM2,2,22,57.5,7,5,2,1,1,0,15.0,7.0,2.61,40,29.0,111.0,2.78
J22B54/002,A11434,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM1,3,19,44.5,6,2,4,0,4,0,8.0,11.0,2.34,59,37.0,155.5,2.64
J22B54/002,A11434,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM2,4,20,54.5,7,6,1,0,1,0,16.0,4.0,2.72,79,53.0,210.0,2.66
J22B54/002,A11434,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM1,5,18,49.0,6,4,2,1,1,0,12.0,6.0,2.72,97,65.0,259.0,2.67
J22B54/002,A11434,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM2,6,21,66.0,7,5,2,0,1,1,15.0,6.0,3.14,118,80.0,325.0,2.75
J22B54/002,A11434,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM1,7,18,51.5,6,6,0,0,0,0,18.0,0.0,2.86,136,98.0,376.5,2.77
J22B54/002,A11434,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM2,8,21,56.0,7,5,2,1,1,0,14.0,7.0,2.67,157,112.0,432.5,2.75
J22B54/004,A11488,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM1,1,18,67.5,6,6,0,0,0,0,18.0,0.0,3.75,18,18.0,67.5,3.75
J22B54/004,A11488,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM2,2,22,76.5,7,5,2,0,1,1,16.0,6.0,3.48,40,34.0,144.0,3.6
J22B54/004,A11488,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM1,3,19,73.5,6,6,0,0,0,0,19.0,0.0,3.87,59,53.0,217.5,3.69
J22B54/004,A11488,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM2,4,20,44.5,7,3,4,0,2,2,8.0,12.0,2.22,79,61.0,262.0,3.32
J22B54/004,A11488,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM1,5,18,74.5,6,6,0,0,0,0,18.0,0.0,4.14,97,79.0,336.5,3.47
J22B54/004,A11488,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM2,6,21,84.5,7,6,1,0,1,0,18.0,3.0,4.02,118,97.0,421.0,3.57
J22B54/004,A11488,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM1,7,18,63.5,6,6,0,0,0,0,18.0,0.0,3.53,136,115.0,484.5,3.56
J22B54/004,A11488,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM2,8,21,83.5,7,6,1,0,0,1,18.0,3.0,3.98,157,133.0,568.0,3.62
J22B54/006,A11496,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM1,1,18,58.0,6,4,2,2,0,0,12.0,6.0,3.22,18,12.0,58.0,3.22
J22B54/006,A11496,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM2,2,22,53.5,7,4,3,0,3,0,12.0,10.0,2.43,40,24.0,111.5,2.79
J22B54/006,A11496,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM1,3,19,52.5,6,4,2,0,2,0,12.0,7.0,2.76,59,36.0,164.0,2.78
J22B54/006,A11496,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM2,4,20,61.5,7,6,1,0,1,0,17.0,3.0,3.08,79,53.0,225.5,2.85
J22B54/006,A11496,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM1,5,18,65.5,6,6,0,0,0,0,18.0,0.0,3.64,97,71.0,291.0,3.0
J22B54/006,A11496,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM2,6,21,59.5,7,5,2,0,2,0,16.0,5.0,2.83,118,87.0,350.5,2.97
J22B54/006,A11496,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM1,7,18,59.0,6,5,1,0,1,0,14.0,4.0,3.28,136,101.0,409.5,3.01
J22B54/006,A11496,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM2,8,21,59.5,7,4,3,0,3,0,11.0,10.0,2.83,157,112.0,469.0,2.99
J22B54/008,A11536,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM1,1,18,84.0,6,6,0,0,0,0,18.0,0.0,4.67,18,18.0,84.0,4.67
J22B54/008,A11536,Bachelor of Science in Civil and Environmental Engineering,2022/2023,SEM2,2,22,93.5,7,7,0,0,0,0,22.0,0.0,4.25,40,40.0,177.5,4.44
J22B54/008,A11536,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM1,3,19,76.5,6,6,0,0,0,0,19.0,0.0,4.03,59,59.0,254.0,4.31
J22B54/008,A11536,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM2,4,20,64.5,7,6,1,0,0,1,17.0,3.0,3.22,79,76.0,318.5,4.03
J22B54/008,A11536,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM1,5,18,64.5,6,5,1,1,0,0,15.0,3.0,3.58,97,91.0,383.0,3.95
J22B54/008,A11536,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM2,6,21,86.0,7,7,0,0,0,0,21.0,0.0,4.1,118,112.0,469.0,3.97
J22B54/008,A11536,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM1,7,18,87.0,6,6,0,0,0,0,18.0,0.0,4.83,136,130.0,556.0,4.09
J22B54/008,A11536,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM2,8,21,88.0,7,7,0,0,0,0,21.0,0.0,4.19,157,151.0,644.0,4.1
J22B55/002,A11325,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,60.0,6,4,2,1,0,1,11.0,7.0,3.33,18,11.0,60.0,3.33
J22B55/002,A11325,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,72.5,7,7,0,0,0,0,22.0,0.0,3.3,40,33.0,132.5,3.31
J22B55/002,A11325,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,55.5,6,4,2,1,1,0,13.0,6.0,2.92,59,46.0,188.0,3.19
J22B55/002,A11325,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,58.5,7,5,2,2,0,0,13.0,7.0,2.92,79,59.0,246.5,3.12
J22B55/002,A11325,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,77.5,6,6,0,0,0,0,18.0,0.0,4.31,97,77.0,324.0,3.34
J22B55/002,A11325,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,68.5,7,5,2,0,1,1,16.0,5.0,3.26,118,93.0,392.5,3.33
J22B55/002,A11325,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,68.5,6,5,1,0,1,0,15.0,3.0,3.81,136,108.0,461.0,3.39
J22B55/002,A11325,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,76.0,7,7,0,0,0,0,21.0,0.0,3.62,157,129.0,537.0,3.42
J22B55/004,A11336,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,79.0,6,6,0,0,0,0,18.0,0.0,4.39,18,18.0,79.0,4.39
J22B55/004,A11336,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,91.0,7,7,0,0,0,0,22.0,0.0,4.14,40,40.0,170.0,4.25
J22B55/004,A11336,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,65.0,6,5,1,1,0,0,15.0,4.0,3.42,59,55.0,235.0,3.98
J22B55/004,A11336,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,66.0,7,5,2,1,1,0,14.0,6.0,3.3,79,69.0,301.0,3.81
J22B55/004,A11336,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,65.0,6,5,1,0,0,1,15.0,3.0,3.61,97,84.0,366.0,3.77
J22B55/004,A11336,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,79.5,7,6,1,1,0,0,17.0,4.0,3.79,118,101.0,445.5,3.78
J22B55/004,A11336,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,84.0,6,6,0,0,0,0,18.0,0.0,4.67,136,119.0,529.5,3.89
J22B55/004,A11336,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,82.0,7,6,1,1,0,0,19.0,2.0,3.9,157,138.0,611.5,3.89
J22B55/006,A11343,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,67.5,6,6,0,0,0,0,18.0,0.0,3.75,18,18.0,67.5,3.75
J22B55/006,A11343,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,92.5,7,7,0,0,0,0,22.0,0.0,4.2,40,40.0,160.0,4.0
J22B55/006,A11343,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,67.5,6,5,1,0,1,0,17.0,2.0,3.55,59,57.0,227.5,3.86
J22B55/006,A11343,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,71.0,7,6,1,1,0,0,17.0,3.0,3.55,79,74.0,298.5,3.78
J22B55/006,A11343,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,73.5,6,6,0,0,0,0,18.0,0.0,4.08,97,92.0,372.0,3.84
J22B55/006,A11343,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,96.5,7,7,0,0,0,0,21.0,0.0,4.6,118,113.0,468.5,3.97
J22B55/006,A11343,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,80.0,6,6,0,0,0,0,18.0,0.0,4.44,136,131.0,548.5,4.03
J22B55/006,A11343,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,90.5,7,7,0,0,0,0,21.0,0.0,4.31,157,152.0,639.0,4.07
J22B55/008,A11369,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,64.0,6,5,1,1,0,0,15.0,3.0,3.56,18,15.0,64.0,3.56
J22B55/008,A11369,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,75.0,7,6,1,0,1,0,18.0,4.0,3.41,40,33.0,139.0,3.48
J22B55/008,A11369,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,56.5,6,5,1,0,1,0,15.0,4.0,2.97,59,48.0,195.5,3.31
J22B55/008,A11369,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,76.0,7,7,0,0,0,0,20.0,0.0,3.8,79,68.0,271.5,3.44
J22B55/008,A11369,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,79.0,6,6,0,0,0,0,18.0,0.0,4.39,97,86.0,350.5,3.61
J22B55/008,A11369,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,71.5,7,5,2,0,2,0,14.0,7.0,3.4,118,100.0,422.0,3.58
J22B55/008,A11369,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,54.5,6,4,2,1,1,0,13.0,5.0,3.03,136,113.0,476.5,3.5
J22B55/008,A11369,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,64.5,7,6,1,0,1,0,18.0,3.0,3.07,157,131.0,541.0,3.45
J22B55/010,A11376,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,76.5,6,6,0,0,0,0,18.0,0.0,4.25,18,18.0,76.5,4.25
J22B55/010,A11376,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,66.0,7,4,3,0,2,1,11.0,11.0,3.0,40,29.0,142.5,3.56
J22B55/010,A11376,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,50.0,6,3,3,2,1,0,10.0,9.0,2.63,59,39.0,192.5,3.26
J22B55/010,A11376,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,57.5,7,4,3,3,0,0,12.0,8.0,2.88,79,51.0,250.0,3.16
J22B55/010,A11376,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,74.0,6,6,0,0,0,0,18.0,0.0,4.11,97,69.0,324.0,3.34
J22B55/010,A11376,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,85.0,7,7,0,0,0,0,21.0,0.0,4.05,118,90.0,409.0,3.47
J22B55/010,A11376,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,75.0,6,5,1,0,1,0,16.0,2.0,4.17,136,106.0,484.0,3.56
J22B55/010,A11376,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,63.0,7,5,2,0,2,0,16.0,5.0,3.0,157,122.0,547.0,3.48
J22B55/013,A11414,Bachelor of Electronics and Communication Science,2022/2023,SEM1,1,18,81.0,6,6,0,0,0,0,18.0,0.0,4.5,18,18.0,81.0,4.5
J22B55/013,A11414,Bachelor of Electronics and Communication Science,2022/2023,SEM2,2,22,93.0,7,7,0,0,0,0,22.0,0.0,4.23,40,40.0,174.0,4.35
J22B55/013,A11414,Bachelor of Electronics and Communication Science,2023/2024,SEM1,3,19,61.0,6,5,1,0,0,1,16.0,3.0,3.21,59,56.0,235.0,3.98
J22B55/013,A11414,Bachelor of Electronics and Communication Science,2023/2024,SEM2,4,20,62.0,7,6,1,0,1,0,16.0,4.0,3.1,79,72.0,297.0,3.76
J22B55/013,A11414,Bachelor of Electronics and Communication Science,2024/2025,SEM1,5,18,71.0,6,6,0,0,0,0,18.0,0.0,3.94,97,90.0,368.0,3.79
J22B55/013,A11414,Bachelor of Electronics and Communication Science,2024/2025,SEM2,6,21,79.5,7,6,1,0,1,0,18.0,3.0,3.79,118,108.0,447.5,3.79
J22B55/013,A11414,Bachelor of Electronics and Communication Science,2025/2026,SEM1,7,18,70.0,6,6,0,0,0,0,18.0,0.0,3.89,136,126.0,517.5,3.81
J22B55/013,A11414,Bachelor of Electronics and Communication Science,2025/2026,SEM2,8,21,81.0,7,6,1,0,0,1,17.0,4.0,3.86,157,143.0,598.5,3.81
J22B72/001,A14457,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,75.5,7,7,0,0,0,0,21.0,0.0,3.6,21,21.0,75.5,3.6
J22B72/001,A14457,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,55.0,6,5,1,1,0,0,15.0,3.0,3.06,39,36.0,130.5,3.35
J22B72/001,A14457,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,67.5,7,7,0,0,0,0,21.0,0.0,3.21,60,57.0,198.0,3.3
J22B72/001,A14457,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,57.5,6,5,1,1,0,0,15.0,2.0,3.38,77,72.0,255.5,3.32
J22B72/001,A14457,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,68.5,7,5,2,1,0,1,15.0,6.0,3.26,98,87.0,324.0,3.31
J22B72/001,A14457,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,70.5,6,6,0,0,0,0,18.0,0.0,3.92,116,105.0,394.5,3.4
J22B72/001,A14457,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,67.0,7,5,2,1,1,0,15.0,7.0,3.05,138,120.0,461.5,3.34
J22B72/001,A14457,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,69.0,6,5,1,0,0,1,16.0,3.0,3.63,157,136.0,530.5,3.38
J22B72/003,A14469,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,68.5,7,5,2,1,1,0,15.0,6.0,3.26,21,15.0,68.5,3.26
J22B72/003,A14469,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,63.5,6,6,0,0,0,0,18.0,0.0,3.53,39,33.0,132.0,3.38
J22B72/003,A14469,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,69.5,7,5,2,2,0,0,15.0,6.0,3.31,60,48.0,201.5,3.36
J22B72/003,A14469,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,59.5,6,6,0,0,0,0,17.0,0.0,3.5,77,65.0,261.0,3.39
J22B72/003,A14469,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,76.5,7,6,1,0,0,1,18.0,3.0,3.64,98,83.0,337.5,3.44
J22B72/003,A14469,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,70.0,6,6,0,0,0,0,18.0,0.0,3.89,116,101.0,407.5,3.51
J22B72/003,A14469,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,65.0,7,6,1,1,0,0,19.0,3.0,2.95,138,120.0,472.5,3.42
J22B72/003,A14469,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,59.0,6,4,2,2,0,0,12.0,7.0,3.11,157,132.0,531.5,3.39
J22B72/005,A14500,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,56.0,7,7,0,0,0,0,21.0,0.0,2.67,21,21.0,56.0,2.67
J22B72/005,A14500,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,41.0,6,5,1,0,1,0,16.0,2.0,2.28,39,37.0,97.0,2.49
J22B72/005,A14500,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,68.0,7,6,1,0,1,0,18.0,3.0,3.24,60,55.0,165.0,2.75
J22B72/005,A14500,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,53.0,6,5,1,0,1,0,15.0,2.0,3.12,77,70.0,218.0,2.83
J22B72/005,A14500,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,42.0,7,2,5,0,5,0,7.0,14.0,2.0,98,77.0,260.0,2.65
J22B72/005,A14500,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,51.5,6,5,1,0,1,0,16.0,2.0,2.86,116,93.0,311.5,2.69
J22B72/005,A14500,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,52.0,7,5,2,1,1,0,15.0,7.0,2.36,138,108.0,363.5,2.63
J22B72/005,A14500,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,44.5,6,4,2,1,1,0,12.0,7.0,2.34,157,120.0,408.0,2.6
J22B72/007,A14523,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,93.5,7,7,0,0,0,0,21.0,0.0,4.45,21,21.0,93.5,4.45
J22B72/007,A14523,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,73.5,6,6,0,0,0,0,18.0,0.0,4.08,39,39.0,167.0,4.28
J22B72/007,A14523,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,88.5,7,7,0,0,0,0,21.0,0.0,4.21,60,60.0,255.5,4.26
J22B72/007,A14523,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,47.0,6,4,2,1,1,0,11.0,6.0,2.76,77,71.0,302.5,3.93
J22B72/007,A14523,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,69.5,7,4,3,2,0,1,13.0,8.0,3.31,98,84.0,372.0,3.8
J22B72/007,A14523,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,65.5,6,5,1,1,0,0,15.0,3.0,3.64,116,99.0,437.5,3.77
J22B72/007,A14523,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,84.5,7,6,1,1,0,0,19.0,3.0,3.84,138,118.0,522.0,3.78
J22B72/007,A14523,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,81.0,6,6,0,0,0,0,19.0,0.0,4.26,157,137.0,603.0,3.84
J22B72/012,A14593,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,45.0,7,4,3,2,1,0,12.0,9.0,2.14,21,12.0,45.0,2.14
J22B72/012,A14593,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,34.5,6,2,4,1,2,1,6.0,12.0,1.92,39,18.0,79.5,2.04
J22B72/012,A14593,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,54.0,7,4,3,1,1,1,11.0,10.0,2.57,60,29.0,133.5,2.22
J22B72/012,A14593,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,40.0,6,4,2,2,0,0,12.0,5.0,2.35,77,41.0,173.5,2.25
J22B72/012,A14593,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,59.0,7,4,3,1,1,1,12.0,9.0,2.81,98,53.0,232.5,2.37
J22B72/012,A14593,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,65.5,6,6,0,0,0,0,18.0,0.0,3.64,116,71.0,298.0,2.57
J22B72/012,A14593,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,80.5,7,7,0,0,0,0,22.0,0.0,3.66,138,93.0,378.5,2.74
J22B72/012,A14593,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,53.5,6,3,3,0,2,1,10.0,9.0,2.82,157,103.0,432.0,2.75
J22B72/014,A14602,Bachelor of Dental Surgery,2022/2023,SEM1,1,21,80.0,7,6,1,0,1,0,18.0,3.0,3.81,21,18.0,80.0,3.81
J22B72/014,A14602,Bachelor of Dental Surgery,2022/2023,SEM2,2,18,50.5,6,6,0,0,0,0,18.0,0.0,2.81,39,36.0,130.5,3.35
J22B72/014,A14602,Bachelor of Dental Surgery,2023/2024,SEM1,3,21,66.5,7,5,2,1,1,0,15.0,6.0,3.17,60,51.0,197.0,3.28
J22B72/014,A14602,Bachelor of Dental Surgery,2023/2024,SEM2,4,17,52.5,6,4,2,1,1,0,10.0,7.0,3.09,77,61.0,249.5,3.24
J22B72/014,A14602,Bachelor of Dental Surgery,2024/2025,SEM1,5,21,58.0,7,4,3,0,2,1,12.0,9.0,2.76,98,73.0,307.5,3.14
J22B72/014,A14602,Bachelor of Dental Surgery,2024/2025,SEM2,6,18,56.0,6,4,2,0,2,0,12.0,6.0,3.11,116,85.0,363.5,3.13
J22B72/014,A14602,Bachelor of Dental Surgery,2025/2026,SEM1,7,22,74.5,7,6,1,0,1,0,19.0,3.0,3.39,138,104.0,438.0,3.17
J22B72/014,A14602,Bachelor of Dental Surgery,2025/2026,SEM2,8,19,59.0,6,5,1,0,1,0,16.0,3.0,3.11,157,120.0,497.0,3.17
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM1,1,18,52.5,6,5,1,0,1,0,14.0,4.0,2.92,18,14.0,52.5,2.92
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,2,22,68.0,7,6,1,1,0,0,19.0,3.0,3.09,40,33.0,120.5,3.01
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,3,19,48.0,6,4,2,0,2,0,13.0,6.0,2.53,59,46.0,168.5,2.86
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,4,20,61.5,7,5,2,0,1,1,13.0,7.0,3.08,79,59.0,230.0,2.91
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,5,18,60.5,6,5,1,1,0,0,16.0,2.0,3.36,97,75.0,290.5,2.99
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,6,21,79.0,7,7,0,0,0,0,21.0,0.0,3.76,118,96.0,369.5,3.13
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,7,18,50.5,6,5,1,0,1,0,14.0,4.0,2.81,136,110.0,420.0,3.09
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,8,21,45.5,7,4,3,0,3,0,12.0,9.0,2.17,157,122.0,465.5,2.96
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,9,17,44.5,6,5,1,0,1,0,13.0,4.0,2.62,174,135.0,510.0,2.93
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,10,21,60.5,7,5,2,0,1,1,14.0,7.0,2.88,195,149.0,570.5,2.93
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,11,18,47.5,6,5,1,0,1,0,15.0,3.0,2.64,213,164.0,618.0,2.9
J22B73/001,A17872,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,12,22,54.5,7,6,1,0,1,0,18.0,4.0,2.48,235,182.0,672.5,2.86
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM1,1,18,42.0,6,3,3,0,3,0,9.0,9.0,2.33,18,9.0,42.0,2.33
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,2,22,43.0,7,3,4,1,3,0,10.0,12.0,1.95,40,19.0,85.0,2.12
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,3,19,63.5,6,6,0,0,0,0,19.0,0.0,3.34,59,38.0,148.5,2.52
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,4,20,58.0,7,6,1,0,0,1,18.0,2.0,2.9,79,56.0,206.5,2.61
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,5,18,43.0,6,5,1,0,1,0,15.0,3.0,2.39,97,71.0,249.5,2.57
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,6,21,52.0,7,6,1,0,1,0,18.0,3.0,2.48,118,89.0,301.5,2.56
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,7,18,51.0,6,6,0,0,0,0,18.0,0.0,2.83,136,107.0,352.5,2.59
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,8,21,62.0,7,6,1,0,1,0,17.0,4.0,2.95,157,124.0,414.5,2.64
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,9,17,61.5,6,5,1,0,1,0,15.0,2.0,3.62,174,139.0,476.0,2.74
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,10,21,59.0,7,4,3,2,1,0,11.0,10.0,2.81,195,150.0,535.0,2.74
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,11,18,37.0,6,3,3,0,3,0,8.0,10.0,2.06,213,158.0,572.0,2.69
J22B73/003,A17883,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,12,22,48.5,7,3,4,1,3,0,10.0,12.0,2.2,235,168.0,620.5,2.64
J22B73/005,A17890,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM1,1,18,46.5,6,5,1,0,1,0,14.0,4.0,2.58,18,14.0,46.5,2.58
J22B73/005,A17890,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,2,22,48.5,7,4,3,0,3,0,14.0,8.0,2.2,40,28.0,95.0,2.38
J22B73/005,A17890,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,3,19,64.0,6,6,0,0,0,0,19.0,0.0,3.37,59,47.0,159.0,2.69
J22B73/005,A17890,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,4,20,61.5,7,5,2,1,1,0,15.0,5.0,3.08,79,62.0,220.5,2.79
J22B73/005,A17890,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,5,18,51.5,6,3,3,0,2,1,9.0,9.0,2.86,97,71.0,272.0,2.8
