SPONSOR_PAYMENT_ID,REG_NO,ACC_NO,PROGRAM,SPONSOR_NAME,SCHOLARSHIP_TYPE,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,AMOUNT_SPONSORED_UGX,DISBURSEMENT_DATE,SPONSOR_REFERENCE,STATUS
SP0000152,M24B06/003,A10052,Bachelor of Divinity,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,2283116,2025-05-19,13Y1CBEYMP,APPROVED
SP0000153,M24B06/003,A10052,Bachelor of Divinity,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,821261,2025-09-11,EXVE0UM4DS,APPROVED
SP0000154,M24B06/007,A10098,Bachelor of Divinity,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM1,1,1466293,2024-06-20,MKSWD36BI7,PENDING
SP0000155,M24B06/007,A10098,Bachelor of Divinity,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,2140151,2024-10-06,XT2XDXSRCG,APPROVED
SP0000156,M24B06/007,A10098,Bachelor of Divinity,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,3,2650575,2025-05-26,IFI18ZZA2D,PENDING
SP0000157,M24B06/007,A10098,Bachelor of Divinity,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,1402760,2025-09-24,BKRQM5X222,PENDING
SP0000158,M24B06/010,A10107,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1365889,2024-05-30,3GJBV4JY14,APPROVED
SP0000159,M24B06/010,A10107,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,3007389,2024-10-21,82VAELC3BY,APPROVED
SP0000160,M24B06/010,A10107,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,2649636,2025-05-26,XZEII8KQCI,PENDING
SP0000161,M24B06/010,A10107,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,2227236,2025-10-17,Z8KD48JJCD,APPROVED
SP0000162,M25B06/002,A10025,Bachelor of Divinity,Private Sponsor,FULL_SCHOLARSHIP,2025/2026,SEM1,1,4166276,2025-05-11,9YG1SV77U6,APPROVED
SP0000163,M25B06/002,A10025,Bachelor of Divinity,Private Sponsor,FULL_SCHOLARSHIP,2025/2026,SEM2,2,1514235,2025-10-28,7W8YYHL1QM,APPROVED
SP0000164,M25B06/005,A10037,Bachelor of Divinity,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,2380216,2025-05-12,JW214ZOQKE,APPROVED
SP0000165,M25B06/005,A10037,Bachelor of Divinity,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,1908537,2025-10-11,EFNDHGXCLR,APPROVED
SP0000166,M25B06/007,A10085,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM1,1,1470331,2025-06-20,XLJOD721CB,PENDING
SP0000167,M25B06/007,A10085,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM2,2,981555,2025-09-11,7PHKH66BDF,APPROVED
SP0000168,M25B06/009,A10092,Bachelor of Divinity,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM1,1,773684,2025-05-19,CBPEMGIS25,APPROVED
SP0000169,M25B06/009,A10092,Bachelor of Divinity,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM2,2,1489008,2025-09-30,55UH1WQ8JF,APPROVED
SP0000170,S23B06/001,A10002,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2023/2024,SEM1,1,3018001,2023-10-18,I7ONC25BQX,PENDING
SP0000171,S23B06/001,A10002,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM2,2,3691449,2024-02-10,MKNFRAMGJ7,APPROVED
SP0000172,S23B06/001,A10002,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM1,3,1763452,2024-10-20,SKE6XMLAQL,APPROVED
SP0000173,S23B06/001,A10002,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM2,4,1893860,2025-02-17,G5965GV2S6,PENDING
SP0000174,S23B06/001,A10002,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM1,5,2935830,2025-09-14,DL1WK2S9QO,APPROVED
SP0000175,S23B06/001,A10002,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2026/2027,SEM2,6,3390605,2026-01-17,CM54TOG8T3,APPROVED
SP0000176,S23B06/003,A10011,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2023/2024,SEM1,1,1097108,2023-09-16,90R8T4NN6H,APPROVED
SP0000177,S23B06/003,A10011,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2024/2025,SEM2,2,2464668,2024-01-30,82E8H94651,APPROVED
SP0000178,S23B06/003,A10011,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2024/2025,SEM1,3,1931714,2024-10-18,D0T988SJVR,PENDING
SP0000179,S23B06/003,A10011,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM2,4,977969,2025-01-21,MWK7HTP72C,PENDING
SP0000180,S23B06/003,A10011,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM1,5,2027843,2025-09-25,H4DUOJTXSR,APPROVED
SP0000181,S23B06/003,A10011,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2026/2027,SEM2,6,2424527,2026-01-31,BSQZ6PGP9U,PENDING
SP0000182,S23B06/005,A10033,Bachelor of Divinity,Alumni Foundation,MERIT_BASED_AID,2023/2024,SEM1,1,2285845,2023-10-08,LW9Q3S1GSK,APPROVED
SP0000183,S23B06/005,A10033,Bachelor of Divinity,Alumni Foundation,MERIT_BASED_AID,2024/2025,SEM2,2,799672,2024-01-22,M0V9H5LBAA,PENDING
SP0000184,S23B06/005,A10033,Bachelor of Divinity,Alumni Foundation,MERIT_BASED_AID,2024/2025,SEM1,3,1489797,2024-10-06,DWYXPYODXH,APPROVED
SP0000185,S23B06/005,A10033,Bachelor of Divinity,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM2,4,1588968,2025-01-19,VEJ0YV5D99,APPROVED
SP0000186,S23B06/005,A10033,Bachelor of Divinity,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM1,5,1287969,2025-09-18,V8TUDYGR6J,APPROVED
SP0000187,S23B06/005,A10033,Bachelor of Divinity,Alumni Foundation,MERIT_BASED_AID,2026/2027,SEM2,6,1240691,2026-01-30,W5705FPFPD,APPROVED
SP0000188,S23B06/008,A10058,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2023/2024,SEM1,1,1677578,2023-09-10,Q46KI475PL,APPROVED
SP0000189,S23B06/008,A10058,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2024/2025,SEM2,2,940075,2024-02-24,9W01KLCP5D,APPROVED
SP0000190,S23B06/008,A10058,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2024/2025,SEM1,3,883245,2024-10-28,PJHLDI4WAJ,APPROVED
SP0000191,S23B06/008,A10058,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM2,4,1778513,2025-02-15,WDSQZHQ8D4,APPROVED
SP0000192,S23B06/008,A10058,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM1,5,1553949,2025-10-23,1SWYZJ0PBO,APPROVED
SP0000193,S23B06/008,A10058,Bachelor of Divinity,Alumni Foundation,NEED_BASED_AID,2026/2027,SEM2,6,2639669,2026-01-31,CJ1JBQ2LCN,APPROVED
SP0000194,S23B06/010,A10077,Bachelor of Divinity,Corporate Scholarship,NEED_BASED_AID,2023/2024,SEM1,1,3756513,2023-09-15,NKZW937FS9,APPROVED
SP0000195,S23B06/010,A10077,Bachelor of Divinity,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM2,2,3567599,2024-02-10,70AM02BJZC,APPROVED
SP0000196,S23B06/010,A10077,Bachelor of Divinity,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM1,3,1362007,2024-10-23,BDCMVTDQJT,PENDING
SP0000197,S23B06/010,A10077,Bachelor of Divinity,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM2,4,1550183,2025-01-10,CI2NYVWZNH,APPROVED
SP0000198,S23B06/010,A10077,Bachelor of Divinity,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM1,5,2309867,2025-10-20,HAYVERBCT7,PENDING
SP0000199,S23B06/012,A10095,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2023/2024,SEM1,1,3282507,2023-09-25,MWKZO9MBJP,PENDING
SP0000200,S23B06/012,A10095,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,3185595,2024-02-28,X8Y2VOI6OP,APPROVED
SP0000201,S23B06/012,A10095,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM1,3,1200799,2024-09-30,6XO1JA4I8T,PENDING
SP0000202,S23B06/012,A10095,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,3436637,2025-01-26,EA3LIVI3OQ,APPROVED
SP0000203,S23B06/012,A10095,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM1,5,2242911,2025-10-26,SZAY2HZDVQ,APPROVED
SP0000204,S23B06/012,A10095,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2026/2027,SEM2,6,2589138,2026-01-31,UZ4TJ5WXX3,APPROVED
SP0000205,S24B06/001,A10008,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1719348,2024-10-17,JZZ33KYCLA,PENDING
SP0000206,S24B06/001,A10008,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,1499880,2025-02-21,CSRQNCRA0Y,APPROVED
SP0000207,S24B06/001,A10008,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,2319468,2025-09-20,4J6TD86EGN,APPROVED
SP0000208,S24B06/001,A10008,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,4,2204551,2026-01-31,FBOVA1GVHR,APPROVED
SP0000209,S24B06/004,A10016,Bachelor of Divinity,Private Sponsor,NEED_BASED_AID,2024/2025,SEM1,1,3079406,2024-09-30,DDXTGZVA9J,APPROVED
SP0000210,S24B06/004,A10016,Bachelor of Divinity,Private Sponsor,NEED_BASED_AID,2025/2026,SEM2,2,3344345,2025-01-12,Z0CUL7I3BY,APPROVED
SP0000211,S24B06/004,A10016,Bachelor of Divinity,Private Sponsor,NEED_BASED_AID,2025/2026,SEM1,3,1962154,2025-10-12,5CJVBDETHV,APPROVED
SP0000212,S24B06/004,A10016,Bachelor of Divinity,Private Sponsor,NEED_BASED_AID,2026/2027,SEM2,4,1423076,2026-01-23,YVVUPRQ5UZ,APPROVED
SP0000213,S24B06/006,A10031,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2024/2025,SEM1,1,961886,2024-10-29,UXYH8K5AYA,APPROVED
SP0000214,S24B06/006,A10031,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM2,2,1838705,2025-02-15,BUCU5JORPY,APPROVED
SP0000215,S24B06/006,A10031,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM1,3,3350414,2025-09-14,YROZ94OWUY,APPROVED
SP0000216,S24B06/006,A10031,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2026/2027,SEM2,4,3076246,2026-01-31,AY38X6QMR3,APPROVED
SP0000217,S24B06/008,A10061,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2024/2025,SEM1,1,2627531,2024-10-11,WJ21AW8YFP,PENDING
SP0000218,S24B06/008,A10061,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM2,2,1575451,2025-01-17,JXBLSLBW13,APPROVED
SP0000219,S24B06/008,A10061,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM1,3,2357609,2025-10-22,QVG8NXIJU0,APPROVED
SP0000220,S24B06/008,A10061,Bachelor of Divinity,Government Sponsorship,NEED_BASED_AID,2026/2027,SEM2,4,3484784,2026-01-31,Q48DI9UDZV,APPROVED
SP0000221,S24B06/010,A10066,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM1,1,1524657,2024-10-16,I7FE06A778,PENDING
SP0000222,S24B06/010,A10066,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM2,2,783909,2025-02-18,6TKF9IBC7H,APPROVED
SP0000223,S24B06/010,A10066,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM1,3,2330453,2025-10-15,KFHYPFMEUD,APPROVED
SP0000224,S24B06/010,A10066,Bachelor of Divinity,Alumni Foundation,FULL_SCHOLARSHIP,2026/2027,SEM2,4,2640015,2026-01-31,SA1VU7V8CF,APPROVED
SP0000225,S24B06/013,A10082,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM1,1,1937176,2024-09-22,2LGN0GQ4N3,APPROVED
SP0000226,S24B06/013,A10082,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM2,2,1783575,2025-01-12,Z9HYYK8OWN,APPROVED
SP0000227,S24B06/013,A10082,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM1,3,1349948,2025-10-07,B092TSFSEN,PENDING
SP0000228,S24B06/013,A10082,Bachelor of Divinity,NGO Education Fund,MERIT_BASED_AID,2026/2027,SEM2,4,1719996,2026-01-20,JV1TSUCLGV,APPROVED
SP0000229,S24B06/015,A10100,Bachelor of Divinity,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM1,1,3028919,2024-10-08,2XT6PNGN8K,APPROVED
SP0000230,S24B06/015,A10100,Bachelor of Divinity,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,2,3177779,2025-02-18,GCOZ3FHGS2,PENDING
SP0000231,S24B06/015,A10100,Bachelor of Divinity,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,3,1984203,2025-10-14,SFRJ77UZCP,APPROVED
SP0000232,S24B06/015,A10100,Bachelor of Divinity,Church Education Fund,MERIT_BASED_AID,2026/2027,SEM2,4,2837725,2026-01-31,CK8TBC7OQH,APPROVED
SP0000233,S25B06/002,A10024,Bachelor of Divinity,Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM1,1,2707433,2025-09-26,1BZPI52XA3,APPROVED
SP0000234,S25B06/002,A10024,Bachelor of Divinity,Corporate Scholarship,FULL_SCHOLARSHIP,2026/2027,SEM2,2,2535053,2026-01-31,VK1X5Y6T1I,APPROVED
SP0000235,S25B06/004,A10057,Bachelor of Divinity,NGO Education Fund,NEED_BASED_AID,2025/2026,SEM1,1,1334554,2025-10-06,1VNB8DU3Y0,APPROVED
SP0000236,S25B06/004,A10057,Bachelor of Divinity,NGO Education Fund,NEED_BASED_AID,2026/2027,SEM2,2,2251508,2026-01-31,Y2K672G6M2,APPROVED
SP0000237,S25B06/006,A10067,Bachelor of Divinity,Private Sponsor,TUITION_WAIVER,2025/2026,SEM1,1,3878901,2025-09-18,R222WQNHO4,APPROVED
SP0000238,S25B06/006,A10067,Bachelor of Divinity,Private Sponsor,TUITION_WAIVER,2026/2027,SEM2,2,2864004,2026-01-20,60J1FESSB6,APPROVED
SP0000239,S25B06/008,A10083,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,2613590,2025-10-14,YBZG1AY6VD,APPROVED
SP0000240,S25B06/008,A10083,Bachelor of Divinity,Church Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,2,1743137,2026-01-31,YSFCXNJ9AQ,APPROVED
SP0000241,S25B06/010,A10106,Bachelor of Divinity,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM1,1,1894482,2025-10-10,HQB6LTQAXT,PENDING
SP0000242,S25B06/010,A10106,Bachelor of Divinity,Government Sponsorship,FULL_SCHOLARSHIP,2026/2027,SEM2,2,1722368,2026-01-24,779FX7DB6U,APPROVED
SP0000243,S25B06/012,A10113,Bachelor of Divinity,Church Education Fund,NEED_BASED_AID,2025/2026,SEM1,1,1803325,2025-09-15,V4V0S614YY,APPROVED
SP0000244,S25B06/012,A10113,Bachelor of Divinity,Church Education Fund,NEED_BASED_AID,2026/2027,SEM2,2,2680489,2026-01-31,WH1UPHJCOC,PENDING
SP0000245,J24P05/003,A10130,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1588428,2024-02-08,5Z2ODHT2Z8,PENDING
SP0000246,J24P05/003,A10130,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,1143762,2024-05-24,IKFA6Y8F8K,APPROVED
SP0000247,J24P05/003,A10130,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,1879556,2025-02-13,JUHC852XNM,APPROVED
SP0000248,J24P05/003,A10130,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,1004527,2025-05-27,TMLF6G4CRO,APPROVED
SP0000249,J24P05/003,A10130,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,5,806907,2026-01-31,I355FMK06P,APPROVED
SP0000250,J25P05/001,A10119,Doctor of Ministry,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM1,1,1965086,2025-02-13,0S2W1ZB4AS,APPROVED
SP0000251,J25P05/001,A10119,Doctor of Ministry,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM2,2,1961219,2025-05-26,D7FZHOVS1G,APPROVED
SP0000252,J25P05/003,A10135,Doctor of Ministry,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1314613,2025-02-25,67KKX6WM1C,APPROVED
SP0000253,J25P05/003,A10135,Doctor of Ministry,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,1352450,2025-06-01,BQQBKJ7TXM,APPROVED
SP0000254,J25P05/003,A10135,Doctor of Ministry,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,3,1860035,2026-01-15,RBOLTIDYU5,APPROVED
SP0000255,KM24P05/006,A10141,Doctor of Ministry,International Education Grant,FULL_SCHOLARSHIP,2024/2025,SEM1,1,836264,2024-05-12,HM3DH5GOIE,PENDING
SP0000256,KM24P05/006,A10141,Doctor of Ministry,International Education Grant,FULL_SCHOLARSHIP,2024/2025,SEM2,2,2160291,2024-10-26,HKIAQ80RIL,APPROVED
SP0000257,KM24P05/006,A10141,Doctor of Ministry,International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM1,3,852458,2025-06-04,PKRWNAFZ98,APPROVED
SP0000258,KM24P05/006,A10141,Doctor of Ministry,International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM2,4,903290,2025-09-14,WM7MN3X9ZQ,APPROVED
SP0000259,KM25P05/002,A10122,Doctor of Ministry,Alumni Foundation,TUITION_WAIVER,2025/2026,SEM1,1,2934514,2025-06-02,5M9I5ULS5G,APPROVED
SP0000260,KM25P05/002,A10122,Doctor of Ministry,Alumni Foundation,TUITION_WAIVER,2025/2026,SEM2,2,1592848,2025-10-27,G5KWTBWUBX,PENDING
SP0000261,KS24P05/002,A10126,Doctor of Ministry,Church Education Fund,NEED_BASED_AID,2024/2025,SEM1,1,2095937,2024-09-17,D4T4PNJJ4Z,APPROVED
SP0000262,KS24P05/002,A10126,Doctor of Ministry,Church Education Fund,NEED_BASED_AID,2025/2026,SEM2,2,2284729,2025-01-20,1IH8KLQ6DR,APPROVED
SP0000263,KS24P05/002,A10126,Doctor of Ministry,Church Education Fund,NEED_BASED_AID,2025/2026,SEM1,3,1708242,2025-10-12,8FUW2MQOC2,PENDING
SP0000264,KS24P05/002,A10126,Doctor of Ministry,Church Education Fund,NEED_BASED_AID,2026/2027,SEM2,4,1530251,2026-01-16,Q8WYH6I5XD,PENDING
SP0000265,M24P05/001,A10121,Doctor of Ministry,Private Sponsor,NEED_BASED_AID,2024/2025,SEM1,1,2031918,2024-05-27,GQKX7F7UWF,APPROVED
SP0000266,M24P05/001,A10121,Doctor of Ministry,Private Sponsor,NEED_BASED_AID,2024/2025,SEM2,2,1386018,2024-10-23,80UPNI2S75,APPROVED
SP0000267,M24P05/001,A10121,Doctor of Ministry,Private Sponsor,NEED_BASED_AID,2025/2026,SEM1,3,3162876,2025-05-19,TY6GGD349I,PENDING
SP0000268,M24P05/001,A10121,Doctor of Ministry,Private Sponsor,NEED_BASED_AID,2025/2026,SEM2,4,1953803,2025-10-05,ZJYNFY9AAO,APPROVED
SP0000269,M24P05/003,A10137,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1125810,2024-05-11,Q4QYHBQ6NI,APPROVED
SP0000270,M24P05/003,A10137,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,2264997,2024-10-17,JX8JTAI5M4,APPROVED
SP0000271,M24P05/003,A10137,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,1744154,2025-06-21,JI3FIK07NH,APPROVED
SP0000272,M24P05/003,A10137,Doctor of Ministry,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,1384498,2025-09-21,5G0GI4PHLZ,APPROVED
SP0000273,M24P05/005,A10140,Doctor of Ministry,Private Sponsor,NEED_BASED_AID,2024/2025,SEM1,1,3702582,2024-06-28,JGUG9B4GYY,APPROVED
SP0000274,M24P05/005,A10140,Doctor of Ministry,Private Sponsor,NEED_BASED_AID,2024/2025,SEM2,2,3697468,2024-10-22,8YZMQJ71X3,APPROVED
SP0000275,M24P05/005,A10140,Doctor of Ministry,Private Sponsor,NEED_BASED_AID,2025/2026,SEM1,3,1787384,2025-05-17,N3QJOAQD4L,APPROVED
SP0000276,M24P05/005,A10140,Doctor of Ministry,Private Sponsor,NEED_BASED_AID,2025/2026,SEM2,4,2636886,2025-09-10,95G6UGMC3E,APPROVED
SP0000277,M25P05/004,A10138,Doctor of Ministry,International Education Grant,TUITION_WAIVER,2025/2026,SEM1,1,1911826,2025-06-12,64EOHDKOZY,APPROVED
SP0000278,M25P05/004,A10138,Doctor of Ministry,International Education Grant,TUITION_WAIVER,2025/2026,SEM2,2,2053084,2025-10-20,YU90D7KBB3,APPROVED
SP0000279,S24P05/004,A10136,Doctor of Ministry,Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,2409817,2024-10-18,63T53MDZTT,APPROVED
SP0000280,S24P05/004,A10136,Doctor of Ministry,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,1336942,2025-01-25,XIJ97CB0FI,APPROVED
SP0000281,S24P05/004,A10136,Doctor of Ministry,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,776755,2025-10-05,T8VCGVHDSY,APPROVED
SP0000282,S24P05/004,A10136,Doctor of Ministry,Private Sponsor,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,4,1904343,2026-01-31,SQD82MJSJZ,APPROVED
SP0000283,S25P05/002,A10123,Doctor of Ministry,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM1,1,2117877,2025-09-20,KRV38ZF9WY,APPROVED
SP0000284,J24M02/002,A10156,Master of Arts in Theology,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM1,1,1344181,2024-01-29,UKZFPGIIOR,APPROVED
SP0000285,J24M02/002,A10156,Master of Arts in Theology,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM2,2,1251417,2024-06-05,BA7YCYJJTG,APPROVED
SP0000286,J24M02/002,A10156,Master of Arts in Theology,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM1,3,1272597,2025-01-17,CJAXRDFRQU,APPROVED
SP0000287,J24M02/002,A10156,Master of Arts in Theology,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM2,4,970587,2025-06-02,4R97P5Y3GK,APPROVED
SP0000288,J24M02/004,A10171,Master of Arts in Theology,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM1,1,1915795,2024-01-26,I81NQDWTGU,APPROVED
SP0000289,J24M02/004,A10171,Master of Arts in Theology,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,1408556,2024-05-28,KAM2HMA4JO,PENDING
SP0000290,J24M02/004,A10171,Master of Arts in Theology,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM1,3,2426675,2025-01-23,Z42D013BQB,APPROVED
SP0000291,J24M02/004,A10171,Master of Arts in Theology,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,1648475,2025-06-09,Q3GPK5T98V,APPROVED
SP0000292,J24M02/006,A10179,Master of Arts in Theology,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM1,1,1903022,2024-01-19,OV5PDI0G1I,PENDING
SP0000293,J24M02/006,A10179,Master of Arts in Theology,NGO Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,3141530,2024-06-27,QSEAJ01JHA,PENDING
SP0000294,J24M02/006,A10179,Master of Arts in Theology,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM1,3,3484040,2025-02-07,HUZZ65L7L8,APPROVED
SP0000295,J24M02/006,A10179,Master of Arts in Theology,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,1396487,2025-05-16,T1F3RVPOB4,APPROVED
SP0000296,J25M02/002,A10154,Master of Arts in Theology,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1208977,2025-02-22,YIO92QMD4F,PENDING
SP0000297,J25M02/002,A10154,Master of Arts in Theology,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,1315674,2025-06-27,0TUJZKZQ5M,APPROVED
SP0000298,J25M02/002,A10154,Master of Arts in Theology,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,3,1954723,2026-01-31,JXFVD5ROM5,APPROVED
SP0000299,J25M02/005,A10168,Master of Arts in Theology,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,2578669,2025-02-19,MA9ADDQZWI,APPROVED
SP0000300,J25M02/005,A10168,Master of Arts in Theology,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,1990673,2025-05-29,06ATSKT2X6,APPROVED
SP0000301,J25M02/005,A10168,Master of Arts in Theology,Church Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,3,1558655,2026-01-24,ENLYSSFEAT,APPROVED
SP0000302,J25M02/007,A10175,Master of Arts in Theology,Corporate Scholarship,MERIT_BASED_AID,2025/2026,SEM1,1,1747494,2025-02-09,Q8Q4FY0BJ5,APPROVED
SP0000303,J25M02/007,A10175,Master of Arts in Theology,Corporate Scholarship,MERIT_BASED_AID,2025/2026,SEM2,2,919432,2025-05-25,EJLHX446SE,APPROVED
SP0000304,J25M02/007,A10175,Master of Arts in Theology,Corporate Scholarship,MERIT_BASED_AID,2026/2027,SEM1,3,903573,2026-01-31,SIUD7XLHCE,PENDING
