grade_id,student_id,course_code,coursework_score,exam_score,grade,letter_grade,fcw,exam_status,absence_reason,semester,year,exam_date
GRD000875,M22B06/004,COURSE169,77.65,67.58,73.62,B,False,Completed,,September 2023 (Advent),2023,2023-05-05
GRD000876,M22B06/004,COURSE168,78.78,80.38,79.42,B+,False,Completed,,May 2024 (Trinity Semester),2024,2024-05-25
GRD000877,M22B06/004,COURSE111,58.1,78.22,66.15,C,False,Completed,,September 2024 (Advent),2024,2024-04-26
GRD000878,M22B06/004,COURSE004,64.79,62.62,63.92,C,False,Completed,,Jan 2022 (Easter Semester),2023,2023-06-28
GRD000879,M22B06/004,COURSE005,83.79,73.31,79.6,B+,False,Completed,,Jan 2025 (Easter Semester),2025,2025-10-28
GRD000880,M22B06/004,COURSE143,59.71,72.33,64.76,C,False,Completed,,May 2024 (Trinity Semester),2024,2024-05-07
GRD000881,M22B06/004,COURSE066,46.01,,27.61,MEX,False,MEX,Family crisis,September 2022 (Advent),2023,2023-09-21
GRD000882,J24B06/005,COURSE185,68.71,42.51,58.23,D,False,Completed,,Jan 2025 (Easter Semester),2026,2026-01-28
GRD000883,J24B06/005,COURSE115,50.23,73.77,59.65,D,False,Completed,,May 2023 (Trinity Semester),2024,2024-06-22
GRD000884,J24B06/005,COURSE161,24.95,92.04,51.79,FCW,True,FCW,,May 2022 (Trinity Semester),2023,2023-12-24
GRD000885,M22B06/005,COURSE195,77.52,37.42,61.48,C,False,Completed,,September 2024 (Advent),2024,2024-12-04
GRD000886,M22B06/005,COURSE094,100.0,100.0,100.0,A,False,Completed,,May 2022 (Trinity Semester),2023,2023-04-03
GRD000887,M22B06/005,COURSE057,62.29,51.1,57.81,D,False,Completed,,May 2024 (Trinity Semester),2025,2025-01-31
GRD000888,M22B06/005,COURSE005,90.29,59.84,78.11,B+,False,Completed,,September 2022 (Advent),2023,2023-06-03
GRD000889,M22B06/005,COURSE009,67.42,83.26,73.76,B,False,Completed,,Jan 2023 (Easter Semester),2024,2024-08-24
GRD000890,M22B06/005,COURSE168,62.7,61.38,62.17,C,False,Completed,,September 2024 (Advent),2025,2025-07-05
GRD000891,M22B06/005,COURSE179,45.91,55.54,49.76,F,False,Completed,,Jan 2022 (Easter Semester),2023,2023-11-16
GRD000892,M24B06/001,COURSE138,61.09,46.42,55.22,D,False,Completed,,May 2023 (Trinity Semester),2024,2024-04-29
GRD000893,M24B06/001,COURSE032,47.78,65.5,54.87,D,False,Completed,,September 2025 (Advent),2025,2025-09-07
GRD000894,M24B06/001,COURSE063,37.25,51.81,43.07,F,False,Completed,,September 2024 (Advent),2024,2024-06-12
GRD000895,M24B06/001,COURSE052,94.17,59.82,80.43,A,False,Completed,,Jan 2024 (Easter Semester),2024,2024-02-28
GRD000896,M24B06/001,COURSE016,57.94,59.75,58.66,D,False,Completed,,May 2024 (Trinity Semester),2024,2024-11-13
GRD000897,J23B06/001,COURSE139,59.99,73.62,65.44,C,False,Completed,,Jan 2025 (Easter Semester),2025,2025-01-14
GRD000898,J23B06/001,COURSE126,72.57,59.14,67.2,C,False,Completed,,September 2025 (Advent),2025,2025-04-20
GRD000899,J23B06/001,COURSE181,61.79,84.69,70.95,B,False,Completed,,September 2022 (Advent),2023,2023-04-12
GRD000900,M21B06/001,COURSE045,42.35,,25.41,MEX,False,MEX,Financial constraints - pending fees,September 2025 (Advent),2025,2025-07-04
GRD000901,M21B06/001,COURSE186,64.14,67.03,65.3,C,False,Completed,,Jan 2024 (Easter Semester),2025,2025-03-31
GRD000902,M21B06/001,COURSE107,53.35,63.27,57.32,D,False,Completed,,May 2024 (Trinity Semester),2024,2024-08-27
GRD000903,M21B06/001,COURSE005,51.32,74.56,60.62,C,False,Completed,,May 2023 (Trinity Semester),2024,2024-04-18
GRD000904,M23B06/001,COURSE019,44.93,80.94,59.33,D,False,Completed,,September 2025 (Advent),2025,2025-07-24
GRD000905,M23B06/001,COURSE134,63.9,58.28,61.65,C,False,Completed,,September 2024 (Advent),2024,2024-01-03
GRD000906,M23B06/001,COURSE146,49.93,80.46,62.14,C,False,Completed,,September 2024 (Advent),2024,2024-06-16
GRD000907,M23B06/001,COURSE163,55.22,47.49,52.13,D,False,Completed,,Jan 2024 (Easter Semester),2025,2025-04-17
GRD000908,M23B06/001,COURSE169,80.77,51.44,69.04,C,False,Completed,,Jan 2023 (Easter Semester),2024,2024-12-02
GRD000909,M23B06/001,COURSE066,63.58,77.28,69.06,C,False,Completed,,Jan 2025 (Easter Semester),2025,2025-02-07
GRD000910,M23B06/001,COURSE034,67.37,90.96,76.81,B+,False,Completed,,Jan 2024 (Easter Semester),2024,2024-09-09
GRD000911,M23B06/001,COURSE194,52.48,61.84,56.22,D,False,Completed,,May 2022 (Trinity Semester),2023,2023-09-10
GRD000912,M23B06/001,COURSE008,63.0,74.32,67.53,C,False,Completed,,May 2024 (Trinity Semester),2025,2025-01-05
GRD000913,M22B06/006,COURSE090,84.33,66.1,77.04,B+,False,Completed,,May 2024 (Trinity Semester),2024,2024-08-22
GRD000914,M22B06/006,COURSE050,62.94,42.76,54.87,D,False,Completed,,Jan 2024 (Easter Semester),2024,2024-08-23
GRD000915,M22B06/006,COURSE200,66.69,55.25,62.11,C,False,Completed,,September 2023 (Advent),2023,2023-03-15
GRD000916,M22B06/006,COURSE193,74.28,58.85,68.11,C,False,Completed,,September 2026 (Advent),2026,2026-01-14
GRD000917,M22B06/006,COURSE110,61.39,43.1,54.07,D,False,Completed,,May 2022 (Trinity Semester),2023,2023-03-12
GRD000918,J24B06/006,COURSE135,37.83,92.91,59.86,D,False,Completed,,Jan 2025 (Easter Semester),2025,2025-10-22
GRD000919,J24B06/006,COURSE016,66.95,71.07,68.6,C,False,Completed,,Jan 2023 (Easter Semester),2023,2023-12-19
GRD000920,J24B06/006,COURSE060,51.32,78.13,62.04,C,False,Completed,,Jan 2022 (Easter Semester),2023,2023-12-04
GRD000921,J24B06/006,COURSE003,75.43,52.96,66.44,C,False,Completed,,May 2025 (Trinity Semester),2026,2026-01-24
GRD000922,J24B06/006,COURSE045,49.11,19.14,37.12,FEX,False,FEX,Academic probation,Jan 2022 (Easter Semester),2023,2023-05-14
GRD000923,J24B06/006,COURSE091,64.58,67.51,65.75,C,False,Completed,,September 2025 (Advent),2025,2025-06-06
GRD000924,J24B06/006,COURSE027,65.58,84.48,73.14,B,False,Completed,,May 2024 (Trinity Semester),2025,2025-12-18
GRD000925,M24B06/002,COURSE049,54.28,48.7,52.05,D,False,Completed,,May 2024 (Trinity Semester),2025,2025-06-03
GRD000926,M24B06/002,COURSE153,65.0,39.6,54.84,D,False,Completed,,May 2024 (Trinity Semester),2024,2024-12-06
GRD000927,M24B06/002,COURSE004,75.44,66.47,71.85,B,False,Completed,,Jan 2025 (Easter Semester),2025,2025-11-04
GRD000928,M24B06/002,COURSE195,59.93,59.1,59.6,D,False,Completed,,Jan 2024 (Easter Semester),2025,2025-02-10
GRD000929,M24B06/002,COURSE169,78.65,,47.19,MEX,False,MEX,Tuition fee arrears - unable to sit exam,May 2024 (Trinity Semester),2024,2024-11-29
GRD000930,M23B06/002,COURSE129,78.17,61.3,71.42,B,False,Completed,,September 2023 (Advent),2023,2023-03-21
GRD000931,M23B06/002,COURSE052,73.88,77.95,75.51,B+,False,Completed,,May 2024 (Trinity Semester),2025,2025-04-12
GRD000932,M23B06/002,COURSE168,70.03,61.92,66.79,C,False,Completed,,September 2025 (Advent),2025,2025-02-20
GRD000933,M23B06/002,COURSE172,70.72,49.41,62.2,C,False,Completed,,Jan 2023 (Easter Semester),2023,2023-05-15
GRD000934,M23B06/002,COURSE089,66.07,61.5,64.24,C,False,Completed,,September 2024 (Advent),2025,2025-05-04
GRD000935,M23B06/002,COURSE018,59.15,39.1,51.13,D,False,Completed,,September 2022 (Advent),2023,2023-11-23
GRD000936,M23B06/003,COURSE077,49.59,57.71,52.84,D,False,Completed,,May 2023 (Trinity Semester),2023,2023-05-10
GRD000937,M23B06/003,COURSE198,78.43,69.29,74.77,B,False,Completed,,May 2024 (Trinity Semester),2025,2025-10-05
GRD000938,M23B06/003,COURSE182,79.1,83.64,80.92,A,False,Completed,,September 2025 (Advent),2025,2025-03-13
GRD000939,M23B06/003,COURSE187,69.94,67.1,68.8,C,False,Completed,,Jan 2023 (Easter Semester),2023,2023-05-24
GRD000940,M23B06/003,COURSE118,50.41,94.8,68.17,C,False,Completed,,Jan 2023 (Easter Semester),2024,2024-02-13
GRD000941,M23B06/003,COURSE105,43.73,66.78,52.95,D,False,Completed,,May 2023 (Trinity Semester),2023,2023-05-21
GRD000942,M23B06/003,COURSE046,77.49,77.7,77.57,B+,False,Completed,,Jan 2024 (Easter Semester),2025,2025-06-13
GRD000943,M23B06/003,COURSE001,47.67,58.7,52.08,D,False,Completed,,May 2024 (Trinity Semester),2024,2024-04-17
GRD000944,J21B06/004,COURSE005,53.02,35.29,45.93,F,False,Completed,,May 2023 (Trinity Semester),2023,2023-11-11
GRD000945,J21B06/004,COURSE174,66.95,54.24,61.87,C,False,Completed,,May 2022 (Trinity Semester),2023,2023-08-24
GRD000946,J21B06/004,COURSE048,87.58,74.23,82.24,A,False,Completed,,September 2022 (Advent),2023,2023-12-29
GRD000947,J21B06/004,COURSE028,65.62,57.91,62.54,C,False,Completed,,May 2025 (Trinity Semester),2025,2025-11-24
GRD000948,J21B06/004,COURSE181,66.73,61.16,64.5,C,False,Completed,,Jan 2023 (Easter Semester),2023,2023-12-08
GRD000949,J21B06/004,COURSE153,66.04,93.52,77.03,B+,False,Completed,,September 2023 (Advent),2023,2023-03-09
GRD000950,J21B06/004,COURSE123,49.03,62.47,54.41,D,False,Completed,,May 2023 (Trinity Semester),2024,2024-10-16
GRD000951,J21B06/004,COURSE101,75.6,59.0,68.96,C,False,Completed,,May 2022 (Trinity Semester),2023,2023-11-05
GRD000952,J21B06/004,COURSE031,88.71,75.18,83.3,A,False,Completed,,May 2025 (Trinity Semester),2025,2025-03-17
GRD000953,J21B06/004,COURSE067,54.22,68.06,59.76,D,False,Completed,,September 2022 (Advent),2023,2023-04-01
GRD000954,M21B06/002,COURSE006,54.43,53.05,53.88,D,False,Completed,,May 2025 (Trinity Semester),2025,2025-01-30
GRD000955,M21B06/002,COURSE032,62.9,83.96,71.32,B,False,Completed,,May 2022 (Trinity Semester),2023,2023-10-30
GRD000956,M21B06/002,COURSE139,76.18,24.82,55.64,FEX,False,FEX,Disciplinary action,May 2024 (Trinity Semester),2025,2025-09-21
GRD000957,M21B06/002,COURSE047,76.72,69.03,73.64,B,False,Completed,,Jan 2023 (Easter Semester),2024,2024-04-02
GRD000958,M21B06/002,COURSE150,47.45,62.82,53.6,D,False,Completed,,Jan 2024 (Easter Semester),2025,2025-07-13
GRD000959,M21B06/002,COURSE146,63.9,76.43,68.91,C,False,Completed,,Jan 2024 (Easter Semester),2024,2024-12-21
GRD000960,M21B06/002,COURSE004,56.5,,33.9,MEX,False,MEX,Sickness - medical certificate provided,September 2024 (Advent),2025,2025-11-07
GRD000961,M21B06/002,COURSE157,51.31,64.32,56.51,D,False,Completed,,Jan 2025 (Easter Semester),2025,2025-01-18
GRD000962,M23B06/004,COURSE115,55.32,60.15,57.25,D,False,Completed,,Jan 2023 (Easter Semester),2024,2024-01-28
GRD000963,M23B06/004,COURSE185,63.79,59.25,61.97,C,False,Completed,,September 2024 (Advent),2024,2024-05-28
GRD000964,M23B06/004,COURSE060,79.45,86.21,82.15,A,False,Completed,,September 2025 (Advent),2025,2025-09-06
GRD000965,M21B06/003,COURSE079,77.94,38.43,62.14,C,False,Completed,,May 2022 (Trinity Semester),2023,2023-11-15
GRD000966,M21B06/003,COURSE001,55.37,62.32,58.15,D,False,Completed,,September 2023 (Advent),2023,2023-06-02
GRD000967,M21B06/003,COURSE055,37.31,51.86,43.13,F,False,Completed,,May 2023 (Trinity Semester),2023,2023-03-20
GRD000968,M21B06/003,COURSE154,62.13,58.27,60.59,C,False,Completed,,September 2023 (Advent),2023,2023-08-06
GRD000969,M21B06/003,COURSE010,65.13,13.95,44.66,FEX,False,FEX,Disciplinary action,September 2023 (Advent),2024,2024-12-19
GRD000970,M21B06/003,COURSE109,58.1,67.28,61.77,C,False,Completed,,Jan 2025 (Easter Semester),2025,2025-01-22
GRD000971,M22B06/007,COURSE013,65.15,71.7,67.77,C,False,Completed,,September 2023 (Advent),2024,2024-10-08
GRD000972,M22B06/007,COURSE049,70.83,58.89,66.05,C,False,Completed,,September 2025 (Advent),2026,2026-01-13
GRD000973,M22B06/007,COURSE067,66.8,,40.08,MEX,False,MEX,Financial constraints - pending fees,Jan 2025 (Easter Semester),2025,2025-05-30
GRD000974,M22B06/007,COURSE081,53.0,60.95,56.18,D,False,Completed,,September 2023 (Advent),2024,2024-04-22
GRD000975,M22B06/007,COURSE015,49.17,80.98,61.89,C,False,Completed,,May 2023 (Trinity Semester),2023,2023-05-19
GRD000976,M22B06/007,COURSE174,60.9,80.96,68.92,C,False,Completed,,Jan 2025 (Easter Semester),2025,2025-04-09
GRD000977,M22B06/007,COURSE096,69.67,51.72,62.49,C,False,Completed,,May 2023 (Trinity Semester),2023,2023-02-21
GRD000978,M22B06/007,COURSE140,68.77,77.15,72.12,B,False,Completed,,Jan 2023 (Easter Semester),2023,2023-11-02
GRD000979,M22B06/007,COURSE196,63.84,66.11,64.75,C,False,Completed,,September 2023 (Advent),2024,2024-01-08
GRD000980,M22B06/007,COURSE162,56.73,65.36,60.18,C,False,Completed,,May 2025 (Trinity Semester),2025,2025-02-06
GRD000981,J23B06/002,COURSE047,68.57,56.32,63.67,C,False,Completed,,Jan 2022 (Easter Semester),2023,2023-04-26
GRD000982,J23B06/002,COURSE039,48.81,84.32,63.01,C,False,Completed,,Jan 2023 (Easter Semester),2024,2024-07-08
GRD000983,J23B06/002,COURSE084,74.06,56.79,67.15,C,False,Completed,,Jan 2024 (Easter Semester),2024,2024-10-30
GRD000984,J23B06/002,COURSE126,68.29,42.82,58.1,D,False,Completed,,Jan 2025 (Easter Semester),2025,2025-10-11
GRD000985,J23B06/002,COURSE152,35.34,81.26,53.71,D,False,Completed,,May 2023 (Trinity Semester),2023,2023-04-22
GRD000986,J23B06/002,COURSE187,68.44,64.28,66.78,C,False,Completed,,September 2025 (Advent),2025,2025-10-22
GRD000987,J23B06/002,COURSE131,68.49,100.0,81.09,A,False,Completed,,Jan 2023 (Easter Semester),2023,2023-03-21
GRD000988,S21B06/003,COURSE062,78.04,16.64,53.48,FEX,False,FEX,Incomplete coursework,Jan 2023 (Easter Semester),2023,2023-11-10
GRD000989,S21B06/003,COURSE044,39.79,80.82,56.2,D,False,Completed,,May 2025 (Trinity Semester),2025,2025-10-12
GRD000990,S21B06/003,COURSE024,77.84,73.63,76.16,B+,False,Completed,,Jan 2023 (Easter Semester),2024,2024-09-26
GRD000991,S21B06/003,COURSE056,52.81,70.45,59.87,D,False,Completed,,May 2024 (Trinity Semester),2025,2025-03-03
GRD000992,S21B06/003,COURSE184,54.15,74.94,62.47,C,False,Completed,,Jan 2023 (Easter Semester),2024,2024-01-25
GRD000993,S21B06/003,COURSE010,79.74,56.85,70.58,B,False,Completed,,Jan 2025 (Easter Semester),2025,2025-10-15
GRD000994,J23B06/003,COURSE120,81.98,66.72,75.88,B+,False,Completed,,May 2023 (Trinity Semester),2024,2024-01-18
GRD000995,J23B06/003,COURSE045,72.38,45.36,61.57,C,False,Completed,,Jan 2022 (Easter Semester),2023,2023-11-08
GRD000996,J23B06/003,COURSE064,68.48,54.87,63.04,C,False,Completed,,May 2024 (Trinity Semester),2025,2025-07-13
GRD000997,J23B06/003,COURSE088,72.12,87.01,78.08,B+,False,Completed,,September 2023 (Advent),2023,2023-10-22
GRD000998,J23B06/003,COURSE108,69.34,51.49,62.2,C,False,Completed,,September 2024 (Advent),2025,2025-03-30
GRD000999,J23B06/003,COURSE026,74.4,71.03,73.05,B,False,Completed,,September 2022 (Advent),2023,2023-09-17
GRD001000,J23B06/003,COURSE017,95.88,68.81,85.05,A,False,Completed,,September 2023 (Advent),2024,2024-10-16
